cnom,cbin,ccon,xcon,ucon,y_t,y_d
4,1,5.4854884,.91392618,47.512768,2.6710205,0
3,0,-10.962927,-.31382602,56.083679,2.5877686,0
2,0,-.25719962,-.54817271,62.504421,10.74338,1
2,0,14.217834,.31849924,30.367237,9.6323242,0
4,0,6.3510418,-.27370507,61.431511,3.2312012,0
4,0,.59169841,-.060000323,55.240585,.70055962,1
1,0,-4.9413071,.34111142,41.408195,6.2878418,0
2,0,.9957211,-.64916337,54.484016,3.0416033,1
4,1,-1.7661018,.34713548,46.889496,4.3999023,0
2,0,-.75402683,-.32760152,61.488739,2.1471002,1
3,0,6.1149664,.089674696,47.86594,2.0374756,0
1,0,-3.5351248,-.19882569,63.785282,2.0600963,1
2,0,7.3494487,-.1168399,75.618393,7.2361946,1
2,0,-5.7933941,.56710982,59.927406,2.0273602,1
3,0,-3.2547495,.12990764,67.448509,3.2648652,1
2,0,-3.6516001,-.61051005,50.126522,3.557251,0
1,0,-7.3500776,.1723973,57.7066,1.4834589,1
2,0,4.6357098,-.47634378,46.311943,11.504395,0
3,0,-6.9252353,.176746,60.935925,2.0422494,1
4,0,1.5590272,-.25475672,51.254974,2.0150344,1
2,0,.46924767,-.36478046,60.917946,2.9903564,0
2,0,9.8450613,-.53234112,50.631866,6.5336914,0
3,0,3.1837795,.48706886,59.240192,7.9980469,0
4,1,12.833405,-.073617034,60.591354,7.7669678,0
1,1,5.2413454,1.2143173,22.914848,5.21875,1
3,0,-4.4383783,.054584593,77.569756,3.0757017,1
3,0,4.8624363,-.54866421,44.459007,7.8720703,0
1,0,3.6888831,-.032659911,47.983555,6.9957275,0
4,0,-5.1845121,.37816477,60.01189,3.2281494,0
3,0,-3.3179648,.084192663,61.219753,6.057054,1
4,0,4.0365782,.33954808,37.166939,5.5516357,0
1,1,4.9165144,-.29774946,70.998497,.30187654,1
3,0,.34936327,.099287957,67.271332,2.0273149,1
4,0,-.45008466,.066225752,75.305595,2.4542356,1
1,0,-13.464893,.22408657,49.624866,5.8765869,0
4,0,-.11722115,.49598873,47.833763,6.4530029,0
4,0,-3.230521,-.21727118,57.856304,2.2167273,1
3,1,-3.1752687,.12231307,60.630054,1.969887,1
1,0,3.1439056,.0071871262,58.016174,3.5229492,0
2,0,.37073952,-.035519049,46.854149,2.1702881,0
1,0,13.457774,-.27321455,64.852173,.24938965,0
3,0,-2.8100195,.37087759,43.897881,5.902997,1
4,0,-.22454971,-.30796745,63.941757,4.1083803,1
1,0,.3832702,.14783664,44.34317,8.7846813,1
1,0,4.7512455,.33579296,50.666279,11.924438,0
4,0,3.0697122,-.050065827,51.129719,.027954102,0
2,0,-7.7478361,.33003822,46.446896,3.4019775,0
3,1,2.0081439,1.1826508,45.320225,10.764648,0
4,0,1.210743,.80786985,48.724281,1.7991139,1
4,1,4.4039822,.37305641,44.064384,11.142334,0
3,0,1.8235133,-.75133252,67.811455,5.9283447,0
2,1,-8.5281382,.6104548,54.174431,5.5505371,0
4,0,-1.5004115,-.36734983,58.485455,2.838623,0
3,0,1.3241911,-.16682716,44.522179,6.5180664,0
2,0,.16148229,.70162618,48.330917,5.3536983,1
2,0,2.4316354,-.07286758,56.109753,8.2557373,0
1,0,.41686404,.51204562,28.21772,2.59021,0
4,0,7.8203835,.14701478,50.805931,10.587536,1
2,1,-7.5866055,-.33994746,66.970306,2.7285895,1
2,0,-2.5406642,-.097567692,55.835629,3.7199466,1
4,0,-4.6903925,.015402956,65.483528,1.5065725,1
1,0,-.72678238,-.4485099,52.688839,3.2806396,0
4,0,-9.1037817,.83472198,43.204823,6.4504437,1
3,0,-13.646972,.19954789,54.21767,2.2553329,1
3,0,4.5545244,.32277822,34.099716,10.253052,0
1,0,-1.9613013,-.52561992,52.870216,.88500977,0
2,1,10.04671,.44965482,37.773129,8.0432692,1
3,0,9.3532934,-.53974015,49.665241,2.5841064,0
3,0,1.5909042,-.6490286,62.360706,1.4892578,0
2,0,2.7297223,-1.0566647,60.899246,9.9436302,1
4,0,-.82787287,.036303461,67.606979,3.8071289,0
2,0,-10.504374,.50117803,39.302299,4.3658447,0
1,0,.44014072,-.36030442,71.414955,2.634954,1
2,1,7.4672451,.96562248,51.175468,4.6474609,0
1,1,.0079172328,.73465943,68.602692,2.0588841,1
2,0,-.61329544,-.45257738,52.634502,7.8436279,0
4,0,-4.1267986,-.43732762,70.024223,5.6478271,0
4,0,-.72068805,.030644663,64.365349,6.2855225,0
3,0,6.4555974,-.32864919,49.538136,4.5587926,1
1,0,-5.6184759,-.13150409,65.674751,4.6829834,0
3,1,7.0337577,-.03478479,31.155437,6.5855451,1
4,0,2.9595232,-1.0886637,53.222588,2.5019531,0
2,0,-13.359822,.045028564,52.808681,1.6137877,1
1,1,7.9183464,.92756367,31.063387,11.168213,0
4,0,-2.4322863,-.60268354,56.794796,5.3874421,1
1,0,5.9328055,.71069676,37.189457,8.4465332,0
2,0,-2.677381,.2673077,68.60424,4.6755614,1
1,0,.11922365,-.2274202,47.013988,4.6068044,1
3,0,7.4574914,.18152122,53.867161,1.3779911,1
1,1,7.6519499,1.1718239,38.389286,6.1116085,1
1,0,.06868878,.55433196,48.276215,6.3894038,1
3,1,-5.9891133,.61249352,46.3074,3.0606411,1
4,1,-6.4405651,.41500562,47.949738,1.6395475,1
1,0,-3.3284972,.0058979937,62.539032,.53393555,0
3,0,2.9734468,-.074282713,46.670071,.83459473,0
1,0,-8.1525879,.084034652,60.181824,4.0524335,1
1,0,9.7200365,-.45805091,60.996742,4.345459,0
1,0,-.98349726,.089605331,61.156517,1.9479641,1
2,0,5.6839204,.25729379,62.542118,1.0786133,0
1,0,4.0494599,-.060603268,54.080685,5.1064453,0
3,1,6.0845947,.65342987,41.625404,7.1761475,0
4,1,-1.3163096,.44690228,54.179882,4.47229,0
3,0,-8.2847357,-.097068906,55.146969,.80274445,1
2,1,6.6753755,.1059376,43.171066,9.1550293,0
3,0,2.2868664,-.30710492,48.211262,5.3591614,1
4,0,10.421348,-.075006284,60.797848,5.1357422,0
4,0,-3.1299608,-.22942427,73.998268,1.1123047,0
4,0,12.844872,.6622752,38.196888,6.230835,0
1,0,.10458418,-.37287602,58.508598,6.7911868,1
4,1,8.4790764,.34042326,45.85294,.46594238,0
4,0,.62153971,.30063513,49.835487,2.4335554,1
3,1,-2.6237051,.61286193,42.231609,.42921558,1
3,0,11.369377,-.036785588,57.075623,11.954346,0
1,1,-.34160489,.34678605,57.436699,.61999512,0
1,1,-2.1929011,.28288636,54.988125,2.4916084,1
1,0,8.3627377,-.30581322,53.867577,1.6000929,1
1,0,2.8675387,-.4058542,48.793365,.39707366,1
4,0,-4.7832384,.77794027,60.414116,2.1798227,1
2,0,-4.8543468,-.11204231,56.485027,10.922119,0
1,0,-8.2466536,.029154126,48.860683,3.6124554,1
1,0,2.1498001,.0088797165,51.419048,.8724913,1
